732761500437026;55;;
732761500453484;1;;
732761500465081;2;;
732761500470868;3;;
732761500472616;36;;
732761500484201;6;;
732761500485012;1;;
732761500496609;2;;
732761500502396;3;;
732761500516424;31;;
732761500528137;6;;
732761500529410;1;;
732761500540995;2;;
732761500546794;3;;
732761500551887;31;;
732761500563600;6;;
732761500564294;1;;
732761500575880;2;;
732761500581678;3;;
732761500609618;34;;
732761500621204;6;;
732761500621667;1;;
732761500633380;2;;
732761500639167;3;;
732761500646933;36;;
732761500658646;6;;
732761500659919;1;;
732761500671505;2;;
732761500677303;3;;
732761500704537;35;;
732761500716134;6;;
732761500716945;1;;
732761500728646;2;;
732761500734445;3;;
732761500741169;31;;
732761500752870;6;;
732761500753345;1;;
732761500764931;2;;
732761500770729;3;;
732761500774549;36;;
732761500786146;6;;
732761500786956;1;;
732761500798542;2;;
732761500804340;3;;
732761500818137;32;;
732761500829722;6;;
732761500830069;1;;
732761500841655;2;;
732761500847454;3;;
732761500851979;36;;
732761500863565;6;;
732761500864722;1;;
732761500876320;2;;
732761500882118;3;;
732761500906215;33;;
732761500917813;6;;
732761500918970;1;;
732761500930567;2;;
732761500936354;3;;
732761500956412;35;;
732761500967998;6;;
732761500968808;1;;
732761500980405;2;;
732761500986192;3;;
732761500989792;36;;
732761501001493;6;;
732761501002651;1;;
732761501014363;2;;
732761501020162;3;;
732761501024792;31;;
732761501036505;6;;
732761501036968;1;;
732761501048553;2;;
732761501054352;3;;
732761501076262;35;;
732761501087847;6;;
732761501088889;1;;
732761501100602;2;;
732761501106389;3;;
732761501111377;31;;
732761501122963;6;;
732761501123785;1;;
732761501135370;2;;
732761501141169;3;;
732761501151366;31;;
732761501162951;6;;
732761501163530;1;;
732761501175127;2;;
732761501180926;3;;
732761501187998;36;;
732761501199583;6;;
732761501200046;1;;
732761501211632;2;;
732761501217431;3;;
732761501235625;36;;
732761501247338;6;;
732761501247801;1;;
732761501259502;2;;
732761501265301;3;;
732761501282222;31;;
732761501293819;6;;
732761501294398;1;;
732761501305984;2;;
732761501311782;3;;
732761501337396;34;;
732761501349109;6;;
732761501352928;1;;
732761501364630;2;;
732761501370428;3;;
732761501379931;35;;
732761501391528;6;;
732761501391991;1;;
732761501403576;2;;
732761501409375;3;;
732761501414479;36;;
732761501426065;6;;
732761501426875;1;;
732761501438472;2;;
732761501444259;3;;
732761501467326;32;;
732761501479039;6;;
732761501479502;1;;
732761501491088;2;;
732761501496887;3;;
732761501505463;36;;
732761501517049;6;;
732761501518218;1;;
732761501529803;2;;
732761501535602;3;;
732761501538032;36;;
732761501549734;6;;
732761501550556;1;;
732761501562141;2;;
732761501567940;3;;
732761501581609;31;;
732761501593206;6;;
732761501593785;1;;
732761501605486;2;;
732761501611285;3;;
732761501619977;35;;
732761501631574;6;;
732761501632384;1;;
732761501643970;2;;
732761501649769;3;;
732761501655914;36;;
732761501667500;6;;
732761501668194;1;;
732761501679792;2;;
732761501685579;3;;
732761501716644;31;;
732761501728357;6;;
732761501729167;1;;
732761501740752;2;;
732761501746551;3;;
732761501752118;36;;
732761501763704;6;;
732761501764282;1;;
732761501775880;2;;
732761501781667;3;;
732761501806701;34;;
732761501818299;6;;
732761501820266;1;;
732761501831852;2;;
732761501837650;3;;
732761501848553;32;;
732761501860255;6;;
732761501861065;1;;
732761501872662;2;;
732761501878449;3;;
732761501887257;31;;
732761501898854;6;;
732761501899664;1;;
732761501911250;2;;
732761501917049;3;;
732761501922616;31;;
732761501934201;6;;
732761501935706;1;;
732761501947419;2;;
732761501953218;3;;
732761501958310;35;;
732761501969907;6;;
732761501971296;1;;
732761501982882;2;;
732761501988681;3;;
732761502019051;33;;
732761502030637;6;;
732761502030984;1;;
732761502042581;2;;
732761502048368;3;;
732761502061470;36;;
732761502073056;6;;
732761502073877;1;;
732761502085579;2;;
732761502091377;3;;
732761502106100;35;;
732761502117685;6;;
732761502118148;1;;
