732759540208565;1;;
732759540220162;2;;
732759540225961;3;;
732759540237083;31;;
732759540248669;6;;
732759540249491;1;;
732759540261076;2;;
732759540266875;3;;
732759540285995;31;;
732759540297593;6;;
732759540297940;1;;
732759540309526;2;;
732759540315324;3;;
732759540323785;36;;
732759540335370;6;;
732759540336412;1;;
732759540348125;2;;
732759540353924;3;;
732759540359132;36;;
732759540370729;6;;
732759540371771;1;;
732759540383357;2;;
732759540389155;3;;
732759540394838;36;;
732759540406424;6;;
732759540407118;1;;
732759540418831;2;;
732759540424618;3;;
732759540428912;36;;
732759540440498;6;;
732759540441424;1;;
732759540453021;2;;
732759540458820;3;;
732759540464144;31;;
732759540475857;6;;
732759540476667;1;;
732759540488252;2;;
732759540494051;3;;
732759540514676;35;;
732759540526273;6;;
732759540527315;1;;
732759540538900;2;;
732759540544699;3;;
732759540568229;35;;
732759540579942;6;;
732759540580752;1;;
732759540592338;2;;
732759540598137;3;;
732759540606019;36;;
732759540617604;6;;
732759540618067;1;;
732759540629664;2;;
732759540635452;3;;
732759540644387;32;;
732759540655972;6;;
732759540656551;1;;
732759540668264;2;;
732759540674051;3;;
732759540679387;31;;
732759540691088;6;;
732759540691435;1;;
732759540703032;2;;
732759540708831;3;;
732759540716597;36;;
732759540728183;6;;
732759540728762;1;;
732759540740359;2;;
732759540746146;3;;
732759540768750;32;;
732759540780336;6;;
732759540781389;1;;
732759540792975;2;;
732759540798773;3;;
732759540831806;34;;
732759540843507;6;;
732759540844317;1;;
732759540855914;2;;
732759540861713;3;;
732759540875961;36;;
732759540887558;6;;
732759540888252;1;;
732759540899954;2;;
732759540905752;3;;
732759540913866;36;;
732759540925579;6;;
732759540926389;1;;
732759540937975;2;;
732759540943773;3;;
732759540985614;34;;
732759540997199;6;;
732759540998368;1;;
732759541009954;2;;
732759541015752;3;;
732759541028264;31;;
732759541039861;6;;
732759541041019;1;;
732759541052604;2;;
732759541058403;3;;
732759541065475;31;;
732759541077060;6;;
732759541077870;1;;
732759541089468;2;;
732759541095266;3;;
732759541113229;34;;
732759541124931;6;;
732759541125857;1;;
732759541137454;2;;
732759541143252;3;;
732759541160405;32;;
732759541171991;6;;
732759541172338;1;;
732759541184051;2;;
732759541189838;3;;
732759541201204;36;;
732759541212789;6;;
732759541213252;1;;
732759541224850;2;;
732759541230637;3;;
732759541238866;31;;
732759541250463;6;;
732759541250926;1;;
732759541262512;2;;
732759541268310;3;;
732759541283727;32;;
732759541295428;6;;
732759541296597;1;;
732759541308299;2;;
732759541314097;3;;
732759541323252;31;;
732759541334838;6;;
732759541336123;1;;
732759541347708;2;;
732759541353507;3;;
732759541360463;31;;
732759541372049;6;;
732759541372975;1;;
732759541384688;2;;
732759541390475;3;;
732759541401493;36;;
732759541413079;6;;
732759541413889;1;;
732759541425486;2;;
732759541431273;3;;
732759541437072;36;;
732759541448785;6;;
732759541449479;1;;
732759541461065;2;;
732759541466864;3;;
732759541480185;35;;
732759541491782;6;;
732759541492593;1;;
732759541504178;2;;
732759541509977;3;;
732759541517164;31;;
732759541528750;6;;
732759541529572;1;;
732759541541157;2;;
732759541546956;3;;
732759541556690;31;;
732759541568275;6;;
732759541569445;1;;
732759541581030;2;;
732759541586829;3;;
732759541605833;32;;
732759541617419;6;;
732759541618472;1;;
732759541630174;2;;
732759541635972;3;;
732759541644896;31;;
732759541656482;6;;
732759541657292;1;;
732759541668889;2;;
732759541674688;3;;
732759541694618;35;;
732759541706331;6;;
732759541706678;1;;
732759541718264;2;;
732759541724063;3;;
732759541762072;34;;
732759541773669;6;;
732759541774711;1;;
732759541786296;2;;
732759541792095;3;;
732759541811343;32;;
732759541822928;6;;
732759541824086;1;;
732759541835683;2;;
732759541841470;3;;
732759541850984;31;;
732759541862569;6;;
732759541863380;1;;
732759541874965;2;;
732759541880764;3;;
732759541888183;36;;
732759541899896;6;;
732759541900706;1;;
732759541912292;2;;
732759541918090;3;;
732759541949155;34;;
732759541960741;6;;
732759541961898;1;;
732759541973495;2;;
732759541979282;3;;
732759541986123;31;;
732759541997720;6;;
732759541998414;1;;
732759542010116;2;;
732759542015914;3;;
732759542025995;36;;
732759542037593;6;;
732759542038403;1;;
732759542049988;2;;
732759542055787;3;;
732759542062396;36;;
732759542074097;6;;
732759542074792;1;;
732759542086389;2;;
732759542092176;3;;
732759542097512;35;;
732759542109109;6;;
732759542109919;1;;
732759542121505;2;;
732759542127303;3;;
732759542134722;31;;
732759542146308;6;;
732759542147002;1;;
732759542158715;2;;
732759542164502;3;;
732759542173090;36;;
732759542184792;6;;
732759542185486;1;;
732759542197083;2;;
732759542202870;3;;
732759542210058;35;;
732759542221655;6;;
732759542222234;1;;
732759542233935;2;;
732759542239734;3;;
732759542256076;35;;
732759542267778;6;;
732759542268704;1;;
732759542280301;2;;
732759542286100;3;;
732759542291424;31;;
732759542303021;6;;
732759542303947;1;;
732759542315533;2;;
732759542321331;3;;
732759542330370;32;;
732759542342083;6;;
732759542343125;1;;
732759542354711;2;;
732759542360509;3;;
732759542372674;31;;
732759542384387;6;;
732759542384850;1;;
732759542396551;2;;
732759542402350;3;;
732759542407801;31;;
732759542419502;6;;
732759542420313;1;;
732759542431910;2;;
732759542437697;3;;
732759542449988;32;;
732759542461574;6;;
732759542462269;1;;
732759542473866;2;;
732759542479664;3;;
732759542486493;32;;
732759542498090;6;;
732759542499132;1;;
732759542510718;2;;
732759542516516;3;;
732759542522315;31;;
732759542534016;6;;
732759542534016;66;;
