732759527853889;1;;
732759527865475;2;;
732759527871273;3;;
732759527876250;21;;
732759527887847;6;;
732759527888426;1;;
732759527900127;2;;
732759527905926;3;;
732759527911030;20;;
732759527922616;6;;
732759527923426;1;;
732759527935023;2;;
732759527940810;3;;
732759527946030;20;;
732759527957732;6;;
732759527959132;1;;
732759527970718;2;;
732759527976516;3;;
732759527981956;21;;
732759527993553;6;;
732759527994711;1;;
732759528006412;2;;
732759528012211;3;;
732759528026354;21;;
732759528037940;6;;
732759528039109;1;;
732759528050810;2;;
732759528056609;3;;
732759528062396;21;;
732759528073993;6;;
732759528075266;1;;
732759528086979;2;;
732759528092766;3;;
732759528101574;21;;
732759528113171;6;;
732759528114213;1;;
732759528125799;2;;
732759528131597;3;;
732759528135776;20;;
732759528147361;6;;
732759528148403;1;;
732759528160000;2;;
732759528165787;3;;
732759528167766;20;;
732759528179352;6;;
732759528180741;1;;
732759528192338;2;;
732759528198125;3;;
732759528204734;21;;
732759528216447;6;;
732759528217257;1;;
732759528228843;2;;
732759528234641;3;;
732759528238924;20;;
732759528250521;6;;
732759528251215;1;;
732759528262801;2;;
732759528268600;3;;
732759528289699;20;;
732759528301285;6;;
732759528302789;1;;
732759528314387;2;;
732759528320174;3;;
732759528328530;21;;
732759528340116;6;;
732759528341042;1;;
732759528352639;2;;
732759528358426;3;;
732759528365729;21;;
732759528377327;6;;
732759528378484;1;;
732759528390070;2;;
732759528395868;3;;
732759528402477;21;;
732759528414063;6;;
732759528415220;1;;
732759528426817;2;;
732759528432604;3;;
732759528441308;21;;
732759528452894;6;;
732759528453935;1;;
732759528465533;2;;
732759528471320;3;;
732759528477234;21;;
732759528488820;6;;
732759528489988;1;;
732759528501690;2;;
732759528507488;3;;
732759528516181;21;;
732759528527766;6;;
732759528529271;1;;
732759528540868;2;;
732759528546667;3;;
732759528551875;21;;
732759528563472;6;;
732759528564745;1;;
732759528576331;2;;
732759528582130;3;;
732759528589549;21;;
732759528601134;6;;
732759528602535;1;;
732759528614236;2;;
732759528620035;3;;
732759528626169;21;;
732759528637766;6;;
732759528638808;1;;
732759528650405;2;;
732759528656192;3;;
732759528665231;21;;
732759528676829;6;;
732759528677523;1;;
732759528689109;2;;
732759528694907;3;;
732759528701401;20;;
732759528713102;6;;
732759528714375;1;;
732759528726088;2;;
732759528731887;3;;
732759528741852;21;;
732759528753438;6;;
732759528754711;1;;
732759528766424;2;;
732759528772222;3;;
732759528785775;20;;
732759528797373;6;;
732759528798530;1;;
732759528810116;2;;
732759528815914;3;;
732759528823796;21;;
732759528835498;6;;
732759528836898;1;;
732759528848600;2;;
732759528854398;3;;
732759528866910;21;;
732759528878507;6;;
732759528879896;1;;
732759528891482;2;;
732759528897280;3;;
732759528909225;21;;
732759528920810;6;;
732759528921852;1;;
732759528933449;2;;
732759528939236;3;;
732759528946076;20;;
732759528957674;6;;
732759528958831;1;;
732759528970417;2;;
732759528976215;3;;
732759528985602;21;;
732759528997315;6;;
732759528998125;1;;
732759529009711;2;;
732759529015509;3;;
732759529022581;21;;
732759529034282;6;;
732759529035208;1;;
732759529046806;2;;
732759529052593;3;;
732759529061991;20;;
732759529073577;6;;
732759529074618;1;;
732759529086215;2;;
732759529092002;3;;
732759529100926;21;;
732759529112523;6;;
732759529113681;1;;
732759529125266;2;;
732759529131065;3;;
732759529136053;21;;
732759529147639;6;;
732759529148912;1;;
732759529160509;2;;
732759529166308;3;;
732759529171979;21;;
732759529183576;6;;
732759529184965;1;;
732759529196551;2;;
732759529202350;3;;
732759529205243;21;;
732759529216840;6;;
732759529217998;1;;
732759529229583;2;;
732759529235382;3;;
732759529241412;21;;
732759529252998;6;;
732759529253808;1;;
732759529265405;2;;
732759529271204;3;;
732759529275718;21;;
732759529287315;6;;
732759529288472;1;;
732759529300058;2;;
732759529305857;3;;
732759529310139;21;;
732759529321852;6;;
732759529322778;1;;
732759529334363;2;;
732759529340162;3;;
732759529345266;21;;
732759529356968;6;;
732759529357894;1;;
732759529369491;2;;
732759529375289;3;;
732759529380614;21;;
732759529392211;6;;
732759529393368;1;;
732759529404954;2;;
732759529410752;3;;
732759529415509;21;;
732759529427211;6;;
732759529428252;1;;
732759529439965;2;;
732759529445752;3;;
732759529454329;20;;
732759529465926;6;;
732759529466968;1;;
732759529478553;2;;
732759529484352;3;;
732759529498495;21;;
732759529510197;6;;
732759529511470;1;;
732759529523067;2;;
732759529528866;3;;
732759529534653;21;;
732759529546250;6;;
732759529547176;1;;
732759529558762;2;;
732759529564560;3;;
732759529576852;21;;
732759529588553;6;;
732759529589248;1;;
732759529600961;2;;
732759529606748;3;;
732759529612315;21;;
732759529623900;6;;
732759529625185;1;;
732759529636771;2;;
732759529642570;3;;
732759529650914;21;;
732759529662500;6;;
732759529663542;1;;
732759529675139;2;;
732759529680938;3;;
732759529688229;20;;
732759529699826;6;;
732759529700521;1;;
732759529712107;2;;
732759529717905;3;;
732759529724745;20;;
732759529736331;6;;
732759529737732;1;;
732759529749317;2;;
732759529755116;3;;
732759529759977;21;;
732759529771574;6;;
732759529772500;1;;
732759529784086;2;;
732759529789884;3;;
732759529796146;21;;
732759529807732;6;;
732759529808889;1;;
732759529820486;2;;
732759529826285;3;;
732759529834167;21;;
732759529845752;6;;
732759529846794;1;;
732759529858391;2;;
732759529864178;3;;
732759529876701;21;;
732759529888287;6;;
732759529889676;1;;
732759529901273;2;;
732759529907072;3;;
732759529914954;21;;
732759529926539;6;;
732759529927234;1;;
732759529938831;2;;
732759529944618;3;;
732759529946945;20;;
732759529958530;6;;
732759529959572;1;;
732759529971169;2;;
732759529976956;3;;
732759529984838;21;;
732759529996551;6;;
732759529997014;1;;
732759530008600;2;;
732759530014398;3;;
732759530021701;20;;
732759530033287;6;;
732759530034329;1;;
732759530045926;2;;
732759530051725;3;;
732759530059722;20;;
732759530071308;6;;
732759530072350;1;;
732759530083947;2;;
732759530089734;3;;
732759530100174;21;;
732759530111875;6;;
732759530113148;1;;
732759530124745;2;;
732759530130533;3;;
732759530138067;21;;
732759530149664;6;;
732759530149664;66;;
