735688519174792;0;1,1,100,0,v5;
735688519946019;55;;
735688519960139;1;;
735688519983449;2;;
735688519991435;3;;
735688520053472;20;;
735688520065116;6;;
735688520066262;1;;
735688520089491;2;;
735688520095799;3;;
735688520112303;21;;
735688520123935;6;;
735688520126053;1;;
735688520149282;2;;
735688520155544;3;;
735688520167813;21;;
735688520179445;6;;
735688520180613;1;;
735688520203831;2;;
735688520210070;3;;
735688520222026;21;;
735688520233669;6;;
735688520234965;1;;
735688520258194;2;;
735688520264537;3;;
735688520276435;21;;
735688520288067;6;;
735688520288947;1;;
735688520312176;2;;
735688520318414;3;;
735688520328438;20;;
735688520340069;6;;
735688520340995;1;;
735688520364213;2;;
735688520370208;3;;
735688520381736;21;;
735688520393368;6;;
735688520394028;1;;
735688520417257;2;;
735688520423576;3;;
735688520435208;21;;
735688520446852;6;;
735688520447488;1;;
735688520470741;2;;
735688520477164;3;;
735688520487951;21;;
735688520499595;6;;
735688520500382;1;;
735688520523611;2;;
735688520530035;3;;
735688520540324;21;;
735688520551968;6;;
735688520552755;1;;
735688520575972;2;;
735688520582245;3;;
735688520593438;21;;
735688520605070;6;;
735688520606609;1;;
735688520629826;2;;
735688520636076;3;;
735688520646551;21;;
735688520658183;6;;
735688520658773;1;;
735688520682002;2;;
735688520688194;3;;
735688520697998;21;;
735688520709630;6;;
735688520710197;1;;
735688520733426;2;;
735688520739838;3;;
735688520749630;21;;
735688520761262;6;;
735688520762153;1;;
735688520785370;2;;
735688520791620;3;;
735688520801447;21;;
735688520813079;6;;
735688520813646;1;;
735688520836875;2;;
735688520843287;3;;
735688520857141;21;;
735688520868785;6;;
735688520869445;1;;
735688520892674;2;;
735688520898924;3;;
735688520908403;21;;
735688520920046;6;;
735688520920729;1;;
735688520943958;2;;
735688520950394;3;;
735688520956887;20;;
735688520968530;6;;
735688520969155;1;;
735688520992384;2;;
735688520998808;3;;
735688521003901;21;;
735688521015532;6;;
735688521016077;1;;
735688521039306;2;;
735688521045475;3;;
735688521050718;21;;
735688521062350;6;;
735688521063114;1;;
735688521086343;2;;
735688521092627;3;;
735688521098275;21;;
735688521109907;6;;
735688521110602;1;;
735688521133820;2;;
735688521139919;3;;
735688521146389;21;;
735688521158032;6;;
735688521158484;1;;
735688521181690;2;;
735688521187813;3;;
735688521196910;21;;
735688521208553;6;;
735688521209954;1;;
735688521233171;2;;
735688521239491;3;;
735688521246319;21;;
735688521257963;6;;
735688521258553;1;;
735688521281782;2;;
735688521288090;3;;
735688521296285;21;;
735688521307928;6;;
735688521308530;1;;
735688521331759;2;;
735688521338090;3;;
735688521345509;20;;
735688521357153;6;;
735688521357824;1;;
735688521381042;2;;
735688521387384;3;;
735688521392153;21;;
735688521403785;6;;
735688521404861;1;;
