735336677293276;0;1,1,100,0,v5;
735336677696817;55;;
735336677709387;1;;
735336677732569;2;;
735336677738877;3;;
735336677819560;20;;
735336677831158;6;;
735336677832280;1;;
735336677855463;2;;
735336677861759;3;;
735336677872477;21;;
735336677884086;6;;
735336677885069;1;;
735336677908252;2;;
735336677914572;3;;
735336677922523;21;;
735336677934120;6;;
735336677935081;1;;
735336677958287;2;;
735336677964572;3;;
735336677971551;21;;
735336677983148;6;;
735336677984190;1;;
735336678007384;2;;
735336678013565;3;;
735336678026678;21;;
735336678038264;6;;
735336678039213;1;;
735336678062396;2;;
735336678068472;3;;
735336678074664;20;;
735336678086262;6;;
735336678086794;1;;
735336678109977;2;;
735336678116308;3;;
735336678123449;21;;
735336678135046;6;;
735336678136088;1;;
735336678159282;2;;
735336678165567;3;;
735336678171007;21;;
735336678182604;6;;
735336678183611;1;;
735336678206806;2;;
735336678212905;3;;
735336678219236;21;;
735336678230833;6;;
735336678231898;1;;
735336678255093;2;;
735336678261169;3;;
735336678268739;21;;
735336678280336;6;;
735336678280914;1;;
735336678304097;2;;
735336678310382;3;;
735336678325046;21;;
735336678336644;6;;
735336678337107;1;;
735336678360289;2;;
735336678366377;3;;
735336678376644;21;;
735336678388241;6;;
735336678389421;1;;
735336678412616;2;;
735336678418785;3;;
735336678425579;21;;
735336678437176;6;;
735336678437535;1;;
735336678460718;2;;
735336678467014;3;;
735336678473843;21;;
735336678485440;6;;
735336678486470;1;;
735336678509664;2;;
735336678515938;3;;
735336678524630;21;;
735336678536238;6;;
735336678536782;1;;
735336678559977;2;;
735336678566273;3;;
735336678574526;21;;
735336678586123;6;;
735336678586539;1;;
735336678609745;2;;
735336678615984;3;;
735336678627859;21;;
735336678639456;6;;
735336678640752;1;;
735336678663947;2;;
735336678670151;3;;
735336678675903;20;;
735336678687500;6;;
735336678687998;1;;
735336678711192;2;;
735336678717384;3;;
735336678725440;21;;
735336678737049;6;;
735336678737813;1;;
735336678760995;2;;
735336678767292;3;;
735336678775232;21;;
735336678786829;6;;
735336678787581;1;;
735336678810776;2;;
735336678817026;3;;
735336678825359;21;;
735336678836956;6;;
735336678837512;1;;
735336678860706;2;;
735336678866979;3;;
735336678873183;21;;
735336678884780;6;;
735336678885243;1;;
735336678908426;2;;
735336678914607;3;;
735336678923079;21;;
735336678934676;6;;
735336678935081;1;;
735336678958264;2;;
735336678964491;3;;
735336678972083;21;;
735336678983681;6;;
735336678984063;1;;
735336679007245;2;;
735336679013542;3;;
735336679019803;21;;
735336679031412;6;;
735336679031956;1;;
735336679055139;2;;
735336679061424;3;;
735336679071100;20;;
735336679082697;6;;
735336679083542;1;;
735336679106736;2;;
735336679112882;3;;
735336679118611;21;;
735336679130208;6;;
735336679131273;1;;
735336679154456;2;;
735336679160741;3;;
735336679167037;21;;
735336679178646;6;;
735336679179572;1;;
735336679202766;2;;
735336679209028;3;;
735336679215475;21;;
735336679227072;6;;
735336679227975;1;;
735336679251181;2;;
735336679257326;3;;
735336679262512;21;;
735336679274109;6;;
735336679274560;1;;
735336679297755;2;;
735336679303866;3;;
735336679310718;21;;
735336679322315;6;;
735336679322789;1;;
735336679345984;2;;
735336679352118;3;;
735336679359850;21;;
735336679371447;6;;
735336679371875;1;;
735336679395070;2;;
735336679401354;3;;
735336679409039;21;;
