735374404729097;0;1,1,100,0,v5;
735374404822766;55;;
735374404834653;1;;
735374404857836;2;;
735374404864120;3;;
735374405029236;20;;
735374405040880;6;;
735374405041482;1;;
735374405064699;2;;
735374405070787;3;;
735374405092512;21;;
735374405104144;6;;
735374405104815;1;;
735374405128021;2;;
735374405134294;3;;
735374405156933;21;;
735374405168565;6;;
735374405169711;1;;
735374405192928;2;;
735374405199190;3;;
735374405215718;21;;
735374405227361;6;;
735374405228461;1;;
735374405251678;2;;
735374405257917;3;;
735374405279132;21;;
735374405290764;6;;
735374405291921;1;;
735374405315139;2;;
735374405321424;3;;
735374405333553;20;;
735374405345185;6;;
735374405346389;1;;
735374405369607;2;;
735374405375903;3;;
735374405387164;21;;
735374405398808;6;;
735374405399271;1;;
735374405422477;2;;
735374405428935;3;;
735374405438958;21;;
735374405450590;6;;
735374405451204;1;;
735374405474421;2;;
735374405480521;3;;
735374405497431;21;;
735374405509063;6;;
735374405509282;1;;
735374405532500;2;;
735374405538542;3;;
735374405552025;21;;
735374405563657;6;;
735374405564225;1;;
735374405587442;2;;
735374405593669;3;;
735374405610000;21;;
735374405621632;6;;
735374405622164;1;;
735374405645394;2;;
735374405651632;3;;
735374405669780;21;;
735374405681412;6;;
735374405681910;1;;
735374405705127;2;;
735374405711366;3;;
735374405725081;21;;
735374405736702;6;;
735374405737836;1;;
735374405761065;2;;
735374405767269;3;;
735374405779155;21;;
735374405790787;6;;
735374405791516;1;;
735374405814734;2;;
735374405821042;3;;
735374405832234;21;;
735374405843877;6;;
735374405844398;1;;
735374405867616;2;;
735374405873854;3;;
735374405886829;21;;
735374405898461;6;;
735374405898877;1;;
735374405922095;2;;
735374405928368;3;;
735374405944537;21;;
735374405956169;6;;
735374405956782;1;;
735374405980000;2;;
735374405986331;3;;
735374405987234;20;;
735374405998866;6;;
735374405999306;1;;
735374406022523;2;;
735374406028750;3;;
735374406036181;21;;
735374406047824;6;;
735374406048519;1;;
735374406071725;2;;
735374406078009;3;;
735374406087674;21;;
735374406099306;6;;
735374406099526;1;;
735374406122743;2;;
735374406129051;3;;
735374406141134;21;;
735374406152766;6;;
735374406153947;1;;
735374406177164;2;;
735374406183299;3;;
735374406196898;21;;
735374406208530;6;;
735374406209028;1;;
735374406232234;2;;
735374406238472;3;;
735374406249097;21;;
735374406260729;6;;
735374406261389;1;;
735374406284595;2;;
735374406290868;3;;
735374406301412;21;;
735374406313044;6;;
735374406313530;1;;
735374406336736;2;;
735374406342986;3;;
735374406364468;21;;
735374406376100;6;;
735374406376713;1;;
735374406399931;2;;
735374406406146;3;;
735374406408935;20;;
735374406420567;6;;
735374406420914;1;;
735374406444144;2;;
735374406450301;3;;
735374406460590;21;;
735374406472222;6;;
735374406472627;1;;
735374406495845;2;;
735374406501817;3;;
735374406512107;21;;
735374406523738;6;;
735374406524225;1;;
735374406547442;2;;
735374406553704;3;;
735374406565602;21;;
735374406577234;6;;
735374406577697;1;;
735374406600903;2;;
735374406607176;3;;
735374406618634;21;;
735374406630266;6;;
735374406630694;1;;
735374406653935;2;;
735374406660046;3;;
735374406671331;21;;
735374406682963;6;;
735374406684676;1;;
735374406707894;2;;
735374406714132;3;;
735374406723333;21;;
735374406734965;6;;
735374406736088;1;;
735374406759294;2;;
735374406765544;3;;
735374406782269;21;;
735374406793900;6;;
735374406794421;1;;
735374406817616;2;;
735374406823854;3;;
735374406835671;21;;
735374406847315;6;;
735374406848576;1;;
735374406871782;2;;
735374406878032;3;;
735374406894745;21;;
735374406906377;6;;
735374406906921;1;;
735374406930127;2;;
735374406936366;3;;
735374406948021;21;;
735374406959653;6;;
735374406960208;1;;
735374406983426;2;;
735374406989549;3;;
735374407001539;21;;
735374407013171;6;;
735374407014387;1;;
735374407037604;2;;
735374407043692;3;;
735374407054387;21;;
735374407066019;6;;
735374407066620;1;;
735374407089826;2;;
735374407096076;3;;
