734619525482720;0;2,1,100,v3;
734619525665278;55;;
734619525678032;1;;
734619525689734;2;;
734619525695533;3;;
734619525704225;20;;
734619525715810;6;;
734619525716979;1;;
734619525728565;2;;
734619525734364;3;;
734619525743519;21;;
734619525755104;6;;
734619525756493;1;;
734619525768090;2;;
734619525773889;3;;
734619525777245;21;;
734619525788947;6;;
734619525790926;1;;
734619525802512;2;;
734619525808310;3;;
734619525811204;21;;
734619525822801;6;;
734619525823958;1;;
734619525835544;2;;
734619525841343;3;;
734619525844236;21;;
734619525855949;6;;
734619525857338;1;;
734619525869039;2;;
734619525874838;3;;
734619525878900;21;;
734619525890602;6;;
734619525891759;1;;
734619525903472;2;;
734619525909259;3;;
734619525927813;21;;
734619525939514;6;;
734619525940440;1;;
734619525952037;2;;
734619525957824;3;;
734619525963970;20;;
734619525975567;6;;
734619525976956;1;;
734619525988542;2;;
734619525994340;3;;
734619526003264;21;;
734619526014861;6;;
734619526016019;1;;
734619526027604;2;;
734619526033403;3;;
734619526040243;21;;
734619526051829;6;;
734619526052523;1;;
734619526064120;2;;
734619526069907;3;;
734619526076285;20;;
734619526087882;6;;
734619526088924;1;;
734619526100509;2;;
734619526106308;3;;
734619526114074;21;;
734619526125660;6;;
734619526126470;1;;
734619526138183;2;;
734619526143982;3;;
734619526152326;20;;
734619526163912;6;;
734619526165185;1;;
734619526176898;2;;
734619526182685;3;;
734619526192431;21;;
734619526204016;6;;
734619526204826;1;;
734619526216539;2;;
734619526222327;3;;
734619526231019;20;;
734619526242616;6;;
734619526243195;1;;
734619526254780;2;;
734619526260579;3;;
734619526331401;21;;
734619526342986;6;;
734619526343565;1;;
734619526355278;2;;
734619526361076;3;;
734619526377303;20;;
734619526389005;6;;
734619526390509;1;;
734619526402222;2;;
734619526408009;3;;
734619526414618;21;;
734619526426215;6;;
734619526426678;1;;
734619526438380;2;;
734619526444178;3;;
734619526452986;20;;
734619526464572;6;;
734619526465857;1;;
734619526477442;2;;
734619526483241;3;;
