0;0;1,2,200,v3-rexp;
0;55;;
12743;1;;
24340;2;;
30127;3;;
30359;31;;
41956;6;;
42766;1;;
54352;2;;
60150;3;;
63044;31;;
74641;6;;
75683;1;;
87269;2;;
93067;3;;
98403;31;;
110104;6;;
110800;1;;
122396;2;;
128194;3;;
131782;35;;
143484;6;;
144190;1;;
155775;2;;
161574;3;;
163657;36;;
175243;6;;
175937;1;;
187650;2;;
193449;3;;
198657;36;;
210256;6;;
211296;1;;
222882;2;;
228681;3;;
229954;31;;
241667;6;;
242477;1;;
254062;2;;
259861;3;;
262407;31;;
274120;6;;
274931;1;;
286632;2;;
292431;3;;
293819;36;;
305532;6;;
306343;1;;
317928;2;;
323727;3;;
326273;36;;
337986;6;;
338682;1;;
350382;2;;
356182;3;;
374259;34;;
385856;6;;
386782;1;;
398368;2;;
404167;3;;
408681;34;;
420278;6;;
421435;1;;
433021;2;;
438819;3;;
447743;31;;
459456;6;;
460266;1;;
471852;2;;
477650;3;;
484607;36;;
496192;6;;
496887;1;;
508484;2;;
514282;3;;
518681;31;;
530266;6;;
531204;1;;
542789;2;;
548588;3;;
551134;31;;
562732;6;;
563194;1;;
574780;2;;
580579;3;;
583241;36;;
594954;6;;
595648;1;;
607350;2;;
613148;3;;
617546;31;;
629144;6;;
629954;1;;
641539;2;;
647338;3;;
650347;36;;
661944;6;;
662639;1;;
674226;2;;
680023;3;;
683507;36;;
695208;6;;
695903;1;;
707500;2;;
713287;3;;
716424;36;;
728009;6;;
729168;1;;
740764;2;;
746551;3;;
750729;36;;
762315;6;;
763009;1;;
774722;2;;
780521;3;;
784109;36;;
795694;6;;
796748;1;;
808333;2;;
814132;3;;
818762;31;;
830475;6;;
831285;1;;
842870;2;;
848669;3;;
852616;31;;
864201;6;;
865013;1;;
876609;2;;
882396;3;;
892951;31;;
904653;6;;
907431;1;;
919144;2;;
924942;3;;
936412;34;;
947998;6;;
948808;1;;
960405;2;;
966204;3;;
969097;34;;
980683;6;;
981505;1;;
993090;2;;
998889;3;;
1000509;36;;
1012095;6;;
1012558;1;;
1024271;2;;
1030069;3;;
1030418;31;;
1042002;6;;
1042928;1;;
1054525;2;;
1060313;3;;
1063449;31;;
1075035;6;;
1075729;1;;
1087326;2;;
1093113;3;;
1099028;36;;
1110625;6;;
1111782;1;;
1123368;2;;
1129167;3;;
1131250;31;;
1142963;6;;
1144005;1;;
1155590;2;;
1161389;3;;
1164745;31;;
1176344;6;;
1177384;1;;
1189087;2;;
1194884;3;;
1210069;34;;
1221655;6;;
1222465;1;;
1234063;2;;
1239861;3;;
1241713;36;;
1253414;6;;
1254456;1;;
1266169;2;;
1271968;3;;
1284479;33;;
1296192;6;;
1297002;1;;
1308588;2;;
1314387;3;;
1315775;36;;
1327373;6;;
1328183;1;;
1339768;2;;
1345567;3;;
1351713;36;;
1363299;6;;
1364109;1;;
1375706;2;;
1381493;3;;
1385208;33;;
1396910;6;;
1397720;1;;
1409317;2;;
1415104;3;;
1416389;33;;
1427975;6;;
1429016;1;;
1440613;2;;
1446400;3;;
1456725;35;;
1468426;6;;
1469468;1;;
1481065;2;;
1486852;3;;
1490104;31;;
1501690;6;;
1502500;1;;
1514097;2;;
1519884;3;;
1522326;36;;
1534028;6;;
1534722;1;;
1546319;2;;
1552106;3;;
1554896;32;;
1566482;6;;
1567407;1;;
